3.615000000000000435e-01,3.627500000000000169e-01,1.828749999999999820e-01,9.299999999999999933e-02,4.837500000000000133e-02
6.794999999999998819e-01,6.882500000000000284e-01,3.662500000000000200e-01,1.851249999999999563e-01,9.603124999999999856e-02
8.285000000000000142e-01,9.339999999999999414e-01,5.451249999999999707e-01,2.762499999999999956e-01,1.413125000000000075e-01
1.112999999999999989e+00,1.278249999999999886e+00,7.131249999999998979e-01,3.688750000000000084e-01,1.885312499999999836e-01
1.431999999999999718e+00,1.743249999999999744e+00,8.949999999999999067e-01,4.610624999999999862e-01,2.354375000000000218e-01
1.544499999999999762e+00,1.620749999999999913e+00,9.087500000000000577e-01,4.614999999999999103e-01,2.363124999999999809e-01
1.550999999999999934e+00,1.743249999999999744e+00,9.084999999999998632e-01,4.613749999999999796e-01,2.360937500000000466e-01
1.521500000000000075e+00,1.734499999999999931e+00,8.997499999999998277e-01,4.591875000000000817e-01,2.362500000000000155e-01
1.415999999999999925e+00,1.445500000000000229e+00,8.851250000000000506e-01,4.614375000000000004e-01,2.362812500000000537e-01
