1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.205000000000000000e+03,1.316166666666666742e+03
1.376166666666666742e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03
1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03
1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03
1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.348750000000000000e+03,1.380000000000000000e+03
1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03
1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03
1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.376166666666666742e+03,1.380000000000000000e+03
1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03
1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.380000000000000000e+03,1.376000000000000000e+03
