2.000000000000000000e+00,4.000000000000000000e+01,9.758333333333332860e+01,9.708333333333332860e+01,9.775000000000000000e+01
6.541666666666667140e+01,9.550000000000000000e+01,9.533333333333332860e+01,9.800000000000000000e+01,9.783333333333332860e+01
3.050000000000000000e+01,9.700000000000000000e+01,9.383333333333332860e+01,9.775000000000000000e+01,9.750000000000000000e+01
2.483333333333333570e+01,9.750000000000000000e+01,9.700000000000000000e+01,9.766666666666667140e+01,9.800000000000000000e+01
2.333333333333333215e+01,9.766666666666667140e+01,9.750000000000000000e+01,9.700000000000000000e+01,9.800000000000000000e+01
2.366666666666666785e+01,9.791666666666667140e+01,9.600000000000000000e+01,9.675000000000000000e+01,9.841666666666667140e+01
2.933333333333333215e+01,9.691666666666667140e+01,9.750000000000000000e+01,9.750000000000000000e+01,9.300000000000000000e+01
2.916666666666666430e+01,9.750000000000000000e+01,9.750000000000000000e+01,9.400000000000000000e+01,9.666666666666667140e+01
2.483333333333333215e+01,9.750000000000000000e+01,9.750000000000000000e+01,9.850000000000000000e+01,9.758333333333334281e+01
